Year,Month,Group,State,Age Group,COVID-19 Deaths
2020,5,By Month,Illinois,25-34,19
2020,5,By Month,Illinois,35-44,70
2020,5,By Month,Illinois,45-54,172
2020,5,By Month,Illinois,55-64,352
2020,5,By Month,Illinois,65-74,619
2020,5,By Month,Illinois,75-84,678
2020,5,By Month,Illinois,85+,906
2020,5,By Month,Illinois,Not stated,0
2020,6,By Month,Illinois,0-24,0
2020,6,By Month,Illinois,25-34,0
2020,6,By Month,Illinois,35-44,34
2020,6,By Month,Illinois,45-54,56
2020,6,By Month,Illinois,55-64,164
2020,6,By Month,Illinois,65-74,251
2020,6,By Month,Illinois,75-84,280
2020,6,By Month,Illinois,85+,366
2020,6,By Month,Illinois,Not stated,0
2020,7,By Month,Illinois,0-24,0
2020,7,By Month,Illinois,25-34,0
2020,7,By Month,Illinois,35-44,12
2020,7,By Month,Illinois,45-54,36
2020,7,By Month,Illinois,55-64,57
2020,7,By Month,Illinois,65-74,85
2020,7,By Month,Illinois,75-84,105
2020,7,By Month,Illinois,85+,143
2020,7,By Month,Illinois,Not stated,0
2020,8,By Month,Illinois,0-24,0
2020,8,By Month,Illinois,25-34,0
2020,8,By Month,Illinois,35-44,0
2020,8,By Month,Illinois,45-54,29
2020,8,By Month,Illinois,55-64,42
2020,8,By Month,Illinois,65-74,94
2020,8,By Month,Illinois,75-84,131
2020,8,By Month,Illinois,85+,179
2020,8,By Month,Illinois,Not stated,0
2020,9,By Month,Illinois,0-24,0
2020,9,By Month,Illinois,25-34,0
2020,9,By Month,Illinois,35-44,10
2020,9,By Month,Illinois,45-54,19
2020,9,By Month,Illinois,55-64,63
2020,9,By Month,Illinois,65-74,116
2020,9,By Month,Illinois,75-84,153
2020,9,By Month,Illinois,85+,186
2020,9,By Month,Illinois,Not stated,0
2020,10,By Month,Illinois,0-24,0
2020,10,By Month,Illinois,25-34,0
2020,10,By Month,Illinois,35-44,13
2020,10,By Month,Illinois,45-54,35
2020,10,By Month,Illinois,55-64,103
2020,10,By Month,Illinois,65-74,201
2020,10,By Month,Illinois,75-84,280
2020,10,By Month,Illinois,85+,446
2020,10,By Month,Illinois,Not stated,0
2020,11,By Month,Illinois,0-24,0
2020,11,By Month,Illinois,25-34,17
2020,11,By Month,Illinois,35-44,37
2020,11,By Month,Illinois,45-54,111
2020,11,By Month,Illinois,55-64,322
2020,11,By Month,Illinois,65-74,691
2020,11,By Month,Illinois,75-84,946
2020,11,By Month,Illinois,85+,1217
2020,11,By Month,Illinois,Not stated,0
2020,12,By Month,Illinois,0-24,0
2020,12,By Month,Illinois,25-34,20
2020,12,By Month,Illinois,35-44,47
2020,12,By Month,Illinois,45-54,149
2020,12,By Month,Illinois,55-64,402
2020,12,By Month,Illinois,65-74,826
2020,12,By Month,Illinois,75-84,1142
2020,12,By Month,Illinois,85+,1591
2020,12,By Month,Illinois,Not stated,0
2021,1,By Month,Illinois,0-24,0
2021,1,By Month,Illinois,25-34,15
2021,1,By Month,Illinois,35-44,30
2021,1,By Month,Illinois,45-54,97
2021,1,By Month,Illinois,55-64,232
2021,1,By Month,Illinois,65-74,539
2021,1,By Month,Illinois,75-84,673
2021,1,By Month,Illinois,85+,818
2021,1,By Month,Illinois,Not stated,0
2021,2,By Month,Illinois,0-24,0
2021,2,By Month,Illinois,25-34,0
2021,2,By Month,Illinois,35-44,22
2021,2,By Month,Illinois,45-54,61
2021,2,By Month,Illinois,55-64,107
2021,2,By Month,Illinois,65-74,267
2021,2,By Month,Illinois,75-84,291
2021,2,By Month,Illinois,85+,316
2021,2,By Month,Illinois,Not stated,0
2021,3,By Month,Illinois,0-24,0
2021,3,By Month,Illinois,25-34,0
2021,3,By Month,Illinois,35-44,15
2021,3,By Month,Illinois,45-54,37
2021,3,By Month,Illinois,55-64,82
2021,3,By Month,Illinois,65-74,127
2021,3,By Month,Illinois,75-84,151
2021,3,By Month,Illinois,85+,133
2021,3,By Month,Illinois,Not stated,0
2021,4,By Month,Illinois,0-24,0
2021,4,By Month,Illinois,25-34,15
2021,4,By Month,Illinois,35-44,26
2021,4,By Month,Illinois,45-54,68
2021,4,By Month,Illinois,55-64,146
2021,4,By Month,Illinois,65-74,171
2021,4,By Month,Illinois,75-84,173
2021,4,By Month,Illinois,85+,135
2021,4,By Month,Illinois,Not stated,0
2021,5,By Month,Illinois,0-24,0
2021,5,By Month,Illinois,25-34,14
2021,5,By Month,Illinois,35-44,22
2021,5,By Month,Illinois,45-54,69
2021,5,By Month,Illinois,55-64,160
2021,5,By Month,Illinois,65-74,186
2021,5,By Month,Illinois,75-84,171
2021,5,By Month,Illinois,85+,139
2021,5,By Month,Illinois,Not stated,0
2021,6,By Month,Illinois,0-24,0
2021,6,By Month,Illinois,25-34,0
2021,6,By Month,Illinois,35-44,13
2021,6,By Month,Illinois,45-54,39
2021,6,By Month,Illinois,55-64,95
2021,6,By Month,Illinois,65-74,76
2021,6,By Month,Illinois,75-84,65
2021,6,By Month,Illinois,85+,45
2021,6,By Month,Illinois,Not stated,0
2021,7,By Month,Illinois,0-24,0
2021,7,By Month,Illinois,25-34,0
2021,7,By Month,Illinois,35-44,0
2021,7,By Month,Illinois,45-54,21
2021,7,By Month,Illinois,55-64,46
2021,7,By Month,Illinois,65-74,51
2021,7,By Month,Illinois,75-84,55
2021,7,By Month,Illinois,85+,46
2021,7,By Month,Illinois,Not stated,0
2021,8,By Month,Illinois,0-24,0
2021,8,By Month,Illinois,25-34,16
2021,8,By Month,Illinois,35-44,32
2021,8,By Month,Illinois,45-54,59
2021,8,By Month,Illinois,55-64,122
2021,8,By Month,Illinois,65-74,182
2021,8,By Month,Illinois,75-84,175
2021,8,By Month,Illinois,85+,145
2021,8,By Month,Illinois,Not stated,0
2021,9,By Month,Illinois,0-24,0
2021,9,By Month,Illinois,25-34,25
2021,9,By Month,Illinois,35-44,61
2021,9,By Month,Illinois,45-54,120
2021,9,By Month,Illinois,55-64,197
2021,9,By Month,Illinois,65-74,266
2021,9,By Month,Illinois,75-84,265
2021,9,By Month,Illinois,85+,202
2021,9,By Month,Illinois,Not stated,0
2021,10,By Month,Illinois,0-24,0
2021,10,By Month,Illinois,25-34,15
2021,10,By Month,Illinois,35-44,35
2021,10,By Month,Illinois,45-54,71
2021,10,By Month,Illinois,55-64,159
2021,10,By Month,Illinois,65-74,211
2021,10,By Month,Illinois,75-84,204
2021,10,By Month,Illinois,85+,188
2021,10,By Month,Illinois,Not stated,0
2021,11,By Month,Illinois,0-24,0
2021,11,By Month,Illinois,25-34,12
2021,11,By Month,Illinois,35-44,33
2021,11,By Month,Illinois,45-54,63
2021,11,By Month,Illinois,55-64,144
2021,11,By Month,Illinois,65-74,212
2021,11,By Month,Illinois,75-84,189
2021,11,By Month,Illinois,85+,206
2021,11,By Month,Illinois,Not stated,0
2021,12,By Month,Illinois,0-24,0
2021,12,By Month,Illinois,25-34,34
2021,12,By Month,Illinois,35-44,86
2021,12,By Month,Illinois,45-54,149
2021,12,By Month,Illinois,55-64,372
2021,12,By Month,Illinois,65-74,507
2021,12,By Month,Illinois,75-84,482
2021,12,By Month,Illinois,85+,406
2021,12,By Month,Illinois,Not stated,0
2022,1,By Month,Illinois,0-24,13
2022,1,By Month,Illinois,25-34,37
2022,1,By Month,Illinois,35-44,91
2022,1,By Month,Illinois,45-54,245
2022,1,By Month,Illinois,55-64,613
2022,1,By Month,Illinois,65-74,859
2022,1,By Month,Illinois,75-84,1002
2022,1,By Month,Illinois,85+,1050
2022,1,By Month,Illinois,Not stated,0
2022,2,By Month,Illinois,0-24,0
2022,2,By Month,Illinois,25-34,12
2022,2,By Month,Illinois,35-44,39
2022,2,By Month,Illinois,45-54,77
2022,2,By Month,Illinois,55-64,177
2022,2,By Month,Illinois,65-74,357
2022,2,By Month,Illinois,75-84,388
2022,2,By Month,Illinois,85+,377
2022,2,By Month,Illinois,Not stated,0
2022,3,By Month,Illinois,0-24,0
2022,3,By Month,Illinois,25-34,0
2022,3,By Month,Illinois,35-44,0
2022,3,By Month,Illinois,45-54,18
2022,3,By Month,Illinois,55-64,40
2022,3,By Month,Illinois,65-74,83
2022,3,By Month,Illinois,75-84,111
2022,3,By Month,Illinois,85+,118
2022,3,By Month,Illinois,Not stated,0
2022,4,By Month,Illinois,0-24,0
2022,4,By Month,Illinois,25-34,0
2022,4,By Month,Illinois,35-44,0
2022,4,By Month,Illinois,45-54,0
2022,4,By Month,Illinois,55-64,27
2022,4,By Month,Illinois,65-74,29
2022,4,By Month,Illinois,75-84,40
2022,4,By Month,Illinois,85+,60
2022,4,By Month,Illinois,Not stated,0
2022,5,By Month,Illinois,0-24,0
2022,5,By Month,Illinois,25-34,0
2022,5,By Month,Illinois,35-44,0
2022,5,By Month,Illinois,45-54,0
2022,5,By Month,Illinois,55-64,21
2022,5,By Month,Illinois,65-74,61
2022,5,By Month,Illinois,75-84,61
2022,5,By Month,Illinois,85+,116
2022,5,By Month,Illinois,Not stated,0
2022,6,By Month,Illinois,0-24,0
2022,6,By Month,Illinois,25-34,0
2022,6,By Month,Illinois,35-44,0
2022,6,By Month,Illinois,45-54,14
2022,6,By Month,Illinois,55-64,29
2022,6,By Month,Illinois,65-74,46
2022,6,By Month,Illinois,75-84,80
2022,6,By Month,Illinois,85+,143
2022,6,By Month,Illinois,Not stated,0
2022,7,By Month,Illinois,0-24,0
2022,7,By Month,Illinois,25-34,0
2022,7,By Month,Illinois,35-44,0
2022,7,By Month,Illinois,45-54,17
2022,7,By Month,Illinois,55-64,31
2022,7,By Month,Illinois,65-74,58
2022,7,By Month,Illinois,75-84,112
2022,7,By Month,Illinois,85+,148
2022,7,By Month,Illinois,Not stated,0
2022,8,By Month,Illinois,0-24,0
2022,8,By Month,Illinois,25-34,0
2022,8,By Month,Illinois,35-44,0
2022,8,By Month,Illinois,45-54,0
2022,8,By Month,Illinois,55-64,40
2022,8,By Month,Illinois,65-74,73
2022,8,By Month,Illinois,75-84,105
2022,8,By Month,Illinois,85+,166
2022,8,By Month,Illinois,Not stated,0
2022,9,By Month,Illinois,0-24,0
2022,9,By Month,Illinois,25-34,0
2022,9,By Month,Illinois,35-44,0
2022,9,By Month,Illinois,45-54,0
2022,9,By Month,Illinois,55-64,28
2022,9,By Month,Illinois,65-74,53
2022,9,By Month,Illinois,75-84,108
2022,9,By Month,Illinois,85+,143
2022,9,By Month,Illinois,Not stated,0
2022,10,By Month,Illinois,0-24,0
2022,10,By Month,Illinois,25-34,0
2022,10,By Month,Illinois,35-44,0
2022,10,By Month,Illinois,45-54,0
2022,10,By Month,Illinois,55-64,27
2022,10,By Month,Illinois,65-74,51
2022,10,By Month,Illinois,75-84,86
2022,10,By Month,Illinois,85+,134
2022,10,By Month,Illinois,Not stated,0
2022,11,By Month,Illinois,0-24,0
2022,11,By Month,Illinois,25-34,0
2022,11,By Month,Illinois,35-44,0
2022,11,By Month,Illinois,45-54,10
2022,11,By Month,Illinois,55-64,16
2022,11,By Month,Illinois,65-74,47
2022,11,By Month,Illinois,75-84,84
2022,11,By Month,Illinois,85+,148
2022,11,By Month,Illinois,Not stated,0
2022,12,By Month,Illinois,0-24,0
2022,12,By Month,Illinois,25-34,0
2022,12,By Month,Illinois,35-44,0
2022,12,By Month,Illinois,45-54,0
2022,12,By Month,Illinois,55-64,29
2022,12,By Month,Illinois,65-74,85
2022,12,By Month,Illinois,75-84,129
2022,12,By Month,Illinois,85+,211
2022,12,By Month,Illinois,Not stated,0
2023,1,By Month,Illinois,0-24,0
2023,1,By Month,Illinois,25-34,0
2023,1,By Month,Illinois,35-44,0
2023,1,By Month,Illinois,45-54,12
2023,1,By Month,Illinois,55-64,33
2023,1,By Month,Illinois,65-74,75
2023,1,By Month,Illinois,75-84,114
2023,1,By Month,Illinois,85+,194
2023,1,By Month,Illinois,Not stated,0
2023,2,By Month,Illinois,0-24,0
2023,2,By Month,Illinois,25-34,0
2023,2,By Month,Illinois,35-44,0
2023,2,By Month,Illinois,45-54,0
2023,2,By Month,Illinois,55-64,17
2023,2,By Month,Illinois,65-74,39
2023,2,By Month,Illinois,75-84,73
2023,2,By Month,Illinois,85+,107
2023,2,By Month,Illinois,Not stated,0
2023,3,By Month,Illinois,0-24,0
2023,3,By Month,Illinois,25-34,0
2023,3,By Month,Illinois,35-44,0
2023,3,By Month,Illinois,45-54,0
2023,3,By Month,Illinois,55-64,21
2023,3,By Month,Illinois,65-74,49
2023,3,By Month,Illinois,75-84,80
2023,3,By Month,Illinois,85+,106
2023,3,By Month,Illinois,Not stated,0
2023,4,By Month,Illinois,0-24,0
2023,4,By Month,Illinois,25-34,0
2023,4,By Month,Illinois,35-44,0
2023,4,By Month,Illinois,45-54,0
2023,4,By Month,Illinois,55-64,12
2023,4,By Month,Illinois,65-74,34
2023,4,By Month,Illinois,75-84,53
2023,4,By Month,Illinois,85+,79
2023,4,By Month,Illinois,Not stated,0
2023,5,By Month,Illinois,0-24,0
2023,5,By Month,Illinois,25-34,0
2023,5,By Month,Illinois,35-44,0
2023,5,By Month,Illinois,45-54,0
2023,5,By Month,Illinois,55-64,10
2023,5,By Month,Illinois,65-74,16
2023,5,By Month,Illinois,75-84,28
2023,5,By Month,Illinois,85+,41
2023,5,By Month,Illinois,Not stated,0
2023,6,By Month,Illinois,0-24,0
2023,6,By Month,Illinois,25-34,0
2023,6,By Month,Illinois,35-44,0
2023,6,By Month,Illinois,45-54,0
2023,6,By Month,Illinois,55-64,0
2023,6,By Month,Illinois,65-74,0
2023,6,By Month,Illinois,75-84,13
2023,6,By Month,Illinois,85+,26
2023,6,By Month,Illinois,Not stated,0
2023,7,By Month,Illinois,0-24,0
2023,7,By Month,Illinois,25-34,0
2023,7,By Month,Illinois,35-44,0
2023,7,By Month,Illinois,45-54,0
2023,7,By Month,Illinois,55-64,0
2023,7,By Month,Illinois,65-74,15
2023,7,By Month,Illinois,75-84,16
2023,7,By Month,Illinois,85+,19
2023,7,By Month,Illinois,Not stated,0
2023,8,By Month,Illinois,0-24,0
2023,8,By Month,Illinois,25-34,0
2023,8,By Month,Illinois,35-44,0
2023,8,By Month,Illinois,45-54,0
2023,8,By Month,Illinois,55-64,0
2023,8,By Month,Illinois,65-74,15
2023,8,By Month,Illinois,75-84,17
2023,8,By Month,Illinois,85+,27
2023,8,By Month,Illinois,Not stated,0
2023,9,By Month,Illinois,0-24,0
2023,9,By Month,Illinois,25-34,0
2023,9,By Month,Illinois,35-44,0
2023,9,By Month,Illinois,45-54,0
2023,9,By Month,Illinois,55-64,0
2023,9,By Month,Illinois,65-74,13
2023,9,By Month,Illinois,75-84,18
2023,9,By Month,Illinois,85+,32
2023,9,By Month,Illinois,Not stated,0
2020,1,By Month,Indiana,0-24,0
2020,1,By Month,Indiana,25-34,0
2020,1,By Month,Indiana,35-44,0
2020,1,By Month,Indiana,45-54,0
2020,1,By Month,Indiana,55-64,0
2020,1,By Month,Indiana,65-74,0
2020,1,By Month,Indiana,75-84,0
2020,1,By Month,Indiana,85+,0
2020,1,By Month,Indiana,Not stated,0
2020,2,By Month,Indiana,0-24,0
2020,2,By Month,Indiana,25-34,0
2020,2,By Month,Indiana,35-44,0
2020,2,By Month,Indiana,45-54,0
2020,2,By Month,Indiana,55-64,0
2020,2,By Month,Indiana,65-74,0
2020,2,By Month,Indiana,75-84,0
2020,2,By Month,Indiana,85+,0
2020,2,By Month,Indiana,Not stated,0
2020,3,By Month,Indiana,0-24,0
2020,3,By Month,Indiana,25-34,0
2020,3,By Month,Indiana,35-44,0
2020,3,By Month,Indiana,45-54,0
2020,3,By Month,Indiana,55-64,17
2020,3,By Month,Indiana,65-74,29
2020,3,By Month,Indiana,75-84,40
2020,3,By Month,Indiana,85+,27
2020,3,By Month,Indiana,Not stated,0
2020,4,By Month,Indiana,0-24,0
2020,4,By Month,Indiana,25-34,0
2020,4,By Month,Indiana,35-44,11
2020,4,By Month,Indiana,45-54,31
2020,4,By Month,Indiana,55-64,122
2020,4,By Month,Indiana,65-74,250
2020,4,By Month,Indiana,75-84,330
2020,4,By Month,Indiana,85+,393
2020,4,By Month,Indiana,Not stated,0
2020,5,By Month,Indiana,0-24,0
2020,5,By Month,Indiana,25-34,0
2020,5,By Month,Indiana,35-44,12
2020,5,By Month,Indiana,45-54,26
2020,5,By Month,Indiana,55-64,80
2020,5,By Month,Indiana,65-74,185
2020,5,By Month,Indiana,75-84,277
2020,5,By Month,Indiana,85+,378
2020,5,By Month,Indiana,Not stated,0
2020,6,By Month,Indiana,0-24,0
2020,6,By Month,Indiana,25-34,0
2020,6,By Month,Indiana,35-44,0
2020,6,By Month,Indiana,45-54,18
2020,6,By Month,Indiana,55-64,46
2020,6,By Month,Indiana,65-74,104
2020,6,By Month,Indiana,75-84,131
2020,6,By Month,Indiana,85+,166
2020,6,By Month,Indiana,Not stated,0
2020,7,By Month,Indiana,0-24,0
2020,7,By Month,Indiana,25-34,0
2020,7,By Month,Indiana,35-44,0
2020,7,By Month,Indiana,45-54,10
2020,7,By Month,Indiana,55-64,28
2020,7,By Month,Indiana,65-74,77
2020,7,By Month,Indiana,75-84,94
2020,7,By Month,Indiana,85+,120
2020,7,By Month,Indiana,Not stated,0
2020,8,By Month,Indiana,0-24,0
2020,8,By Month,Indiana,25-34,0
2020,8,By Month,Indiana,35-44,0
2020,8,By Month,Indiana,45-54,18
2020,8,By Month,Indiana,55-64,36
2020,8,By Month,Indiana,65-74,91
2020,8,By Month,Indiana,75-84,114
2020,8,By Month,Indiana,85+,123
2020,8,By Month,Indiana,Not stated,0
2020,9,By Month,Indiana,0-24,0
2020,9,By Month,Indiana,25-34,0
2020,9,By Month,Indiana,35-44,0
2020,9,By Month,Indiana,45-54,11
2020,9,By Month,Indiana,55-64,42
2020,9,By Month,Indiana,65-74,82
2020,9,By Month,Indiana,75-84,128
2020,9,By Month,Indiana,85+,147
2020,9,By Month,Indiana,Not stated,0
2020,10,By Month,Indiana,0-24,0
2020,10,By Month,Indiana,25-34,0
2020,10,By Month,Indiana,35-44,0
2020,10,By Month,Indiana,45-54,31
2020,10,By Month,Indiana,55-64,72
2020,10,By Month,Indiana,65-74,164
2020,10,By Month,Indiana,75-84,257
2020,10,By Month,Indiana,85+,350
2020,10,By Month,Indiana,Not stated,0
2020,11,By Month,Indiana,0-24,0
2020,11,By Month,Indiana,25-34,0
2020,11,By Month,Indiana,35-44,22
2020,11,By Month,Indiana,45-54,37
2020,11,By Month,Indiana,55-64,206
2020,11,By Month,Indiana,65-74,381
2020,11,By Month,Indiana,75-84,601
2020,11,By Month,Indiana,85+,785
2020,11,By Month,Indiana,Not stated,0
2020,12,By Month,Indiana,0-24,0
2020,12,By Month,Indiana,25-34,0
2020,12,By Month,Indiana,35-44,29
2020,12,By Month,Indiana,45-54,86
2020,12,By Month,Indiana,55-64,262
2020,12,By Month,Indiana,65-74,558
2020,12,By Month,Indiana,75-84,927
2020,12,By Month,Indiana,85+,1140
2020,12,By Month,Indiana,Not stated,0
2021,1,By Month,Indiana,0-24,0
2021,1,By Month,Indiana,25-34,0
2021,1,By Month,Indiana,35-44,18
2021,1,By Month,Indiana,45-54,60
2021,1,By Month,Indiana,55-64,225
2021,1,By Month,Indiana,65-74,450
2021,1,By Month,Indiana,75-84,620
2021,1,By Month,Indiana,85+,689
2021,1,By Month,Indiana,Not stated,0
2021,2,By Month,Indiana,0-24,0
2021,2,By Month,Indiana,25-34,0
2021,2,By Month,Indiana,35-44,0
2021,2,By Month,Indiana,45-54,26
2021,2,By Month,Indiana,55-64,90
2021,2,By Month,Indiana,65-74,176
2021,2,By Month,Indiana,75-84,233
2021,2,By Month,Indiana,85+,213
2021,2,By Month,Indiana,Not stated,0
2021,3,By Month,Indiana,0-24,0
2021,3,By Month,Indiana,25-34,0
2021,3,By Month,Indiana,35-44,0
2021,3,By Month,Indiana,45-54,16
2021,3,By Month,Indiana,55-64,58
2021,3,By Month,Indiana,65-74,81
2021,3,By Month,Indiana,75-84,94
2021,3,By Month,Indiana,85+,69
2021,3,By Month,Indiana,Not stated,0
2021,4,By Month,Indiana,0-24,0
2021,4,By Month,Indiana,25-34,0
2021,4,By Month,Indiana,35-44,12
2021,4,By Month,Indiana,45-54,19
2021,4,By Month,Indiana,55-64,55
2021,4,By Month,Indiana,65-74,72
2021,4,By Month,Indiana,75-84,72
2021,4,By Month,Indiana,85+,57
2021,4,By Month,Indiana,Not stated,0
2021,5,By Month,Indiana,0-24,0
2021,5,By Month,Indiana,25-34,0
2021,5,By Month,Indiana,35-44,10
2021,5,By Month,Indiana,45-54,31
2021,5,By Month,Indiana,55-64,75
2021,5,By Month,Indiana,65-74,98
2021,5,By Month,Indiana,75-84,90
2021,5,By Month,Indiana,85+,54
2021,5,By Month,Indiana,Not stated,0
2021,6,By Month,Indiana,0-24,0
2021,6,By Month,Indiana,25-34,0
2021,6,By Month,Indiana,35-44,0
2021,6,By Month,Indiana,45-54,17
2021,6,By Month,Indiana,55-64,45
2021,6,By Month,Indiana,65-74,59
2021,6,By Month,Indiana,75-84,46
2021,6,By Month,Indiana,85+,35
2021,6,By Month,Indiana,Not stated,0
2021,7,By Month,Indiana,0-24,0
2021,7,By Month,Indiana,25-34,0
2021,7,By Month,Indiana,35-44,0
2021,7,By Month,Indiana,45-54,17
2021,7,By Month,Indiana,55-64,33
2021,7,By Month,Indiana,65-74,38
2021,7,By Month,Indiana,75-84,41
2021,7,By Month,Indiana,85+,36
2021,7,By Month,Indiana,Not stated,0
2021,8,By Month,Indiana,0-24,0
2021,8,By Month,Indiana,25-34,10
2021,8,By Month,Indiana,35-44,32
2021,8,By Month,Indiana,45-54,60
2021,8,By Month,Indiana,55-64,103
2021,8,By Month,Indiana,65-74,146
2021,8,By Month,Indiana,75-84,168
2021,8,By Month,Indiana,85+,127
2021,8,By Month,Indiana,Not stated,0
2021,9,By Month,Indiana,0-24,12
2021,9,By Month,Indiana,25-34,20
2021,9,By Month,Indiana,35-44,63
2021,9,By Month,Indiana,45-54,146
2021,9,By Month,Indiana,55-64,263
2021,9,By Month,Indiana,65-74,328
2021,9,By Month,Indiana,75-84,298
2021,9,By Month,Indiana,85+,198
2021,9,By Month,Indiana,Not stated,0
2021,10,By Month,Indiana,0-24,0
2021,10,By Month,Indiana,25-34,18
2021,10,By Month,Indiana,35-44,42
2021,10,By Month,Indiana,45-54,86
2021,10,By Month,Indiana,55-64,219
2021,10,By Month,Indiana,65-74,294
2021,10,By Month,Indiana,75-84,211
2021,10,By Month,Indiana,85+,173
2021,10,By Month,Indiana,Not stated,0
2021,11,By Month,Indiana,0-24,0
2021,11,By Month,Indiana,25-34,17
2021,11,By Month,Indiana,35-44,25
2021,11,By Month,Indiana,45-54,86
2021,11,By Month,Indiana,55-64,150
2021,11,By Month,Indiana,65-74,226
2021,11,By Month,Indiana,75-84,224
2021,11,By Month,Indiana,85+,200
2021,11,By Month,Indiana,Not stated,0
2021,12,By Month,Indiana,0-24,15
2021,12,By Month,Indiana,25-34,18
2021,12,By Month,Indiana,35-44,59
2021,12,By Month,Indiana,45-54,165
2021,12,By Month,Indiana,55-64,340
2021,12,By Month,Indiana,65-74,530
2021,12,By Month,Indiana,75-84,447
2021,12,By Month,Indiana,85+,337
2021,12,By Month,Indiana,Not stated,0
2022,1,By Month,Indiana,0-24,12
2022,1,By Month,Indiana,25-34,28
2022,1,By Month,Indiana,35-44,60
2022,1,By Month,Indiana,45-54,197
2022,1,By Month,Indiana,55-64,410
2022,1,By Month,Indiana,65-74,560
2022,1,By Month,Indiana,75-84,593
2022,1,By Month,Indiana,85+,455
2022,1,By Month,Indiana,Not stated,0
2022,2,By Month,Indiana,0-24,0
2022,2,By Month,Indiana,25-34,12
2022,2,By Month,Indiana,35-44,23
2022,2,By Month,Indiana,45-54,54
2022,2,By Month,Indiana,55-64,177
2022,2,By Month,Indiana,65-74,286
2022,2,By Month,Indiana,75-84,336
2022,2,By Month,Indiana,85+,284
2022,2,By Month,Indiana,Not stated,0
2022,3,By Month,Indiana,0-24,0
2022,3,By Month,Indiana,25-34,0
2022,3,By Month,Indiana,35-44,10
2022,3,By Month,Indiana,45-54,18
2022,3,By Month,Indiana,55-64,60
2022,3,By Month,Indiana,65-74,107
2022,3,By Month,Indiana,75-84,113
2022,3,By Month,Indiana,85+,73
2022,3,By Month,Indiana,Not stated,0
2022,4,By Month,Indiana,0-24,0
2022,4,By Month,Indiana,25-34,0
2022,4,By Month,Indiana,35-44,0
2022,4,By Month,Indiana,45-54,11
2022,4,By Month,Indiana,55-64,15
2022,4,By Month,Indiana,65-74,38
2022,4,By Month,Indiana,75-84,30
2022,4,By Month,Indiana,85+,39
2022,4,By Month,Indiana,Not stated,0
2022,5,By Month,Indiana,0-24,0
2022,5,By Month,Indiana,25-34,0
2022,5,By Month,Indiana,35-44,0
2022,5,By Month,Indiana,45-54,0
2022,5,By Month,Indiana,55-64,13
2022,5,By Month,Indiana,65-74,37
2022,5,By Month,Indiana,75-84,36
2022,5,By Month,Indiana,85+,43
2022,5,By Month,Indiana,Not stated,0
2022,6,By Month,Indiana,0-24,0
2022,6,By Month,Indiana,25-34,0
2022,6,By Month,Indiana,35-44,0
2022,6,By Month,Indiana,45-54,0
2022,6,By Month,Indiana,55-64,21
2022,6,By Month,Indiana,65-74,35
2022,6,By Month,Indiana,75-84,52
2022,6,By Month,Indiana,85+,70
2022,6,By Month,Indiana,Not stated,0
2022,7,By Month,Indiana,0-24,0
2022,7,By Month,Indiana,25-34,0
2022,7,By Month,Indiana,35-44,0
2022,7,By Month,Indiana,45-54,0
2022,7,By Month,Indiana,55-64,24
2022,7,By Month,Indiana,65-74,54
2022,7,By Month,Indiana,75-84,53
2022,7,By Month,Indiana,85+,111
2022,7,By Month,Indiana,Not stated,0
2022,8,By Month,Indiana,0-24,0
2022,8,By Month,Indiana,25-34,0
2022,8,By Month,Indiana,35-44,0
2022,8,By Month,Indiana,45-54,19
2022,8,By Month,Indiana,55-64,22
2022,8,By Month,Indiana,65-74,74
2022,8,By Month,Indiana,75-84,90
2022,8,By Month,Indiana,85+,113
2022,8,By Month,Indiana,Not stated,0
2022,9,By Month,Indiana,0-24,0
2022,9,By Month,Indiana,25-34,0
2022,9,By Month,Indiana,35-44,0
2022,9,By Month,Indiana,45-54,13
2022,9,By Month,Indiana,55-64,21
2022,9,By Month,Indiana,65-74,56
2022,9,By Month,Indiana,75-84,71
2022,9,By Month,Indiana,85+,83
2022,9,By Month,Indiana,Not stated,0
2022,10,By Month,Indiana,0-24,0
2022,10,By Month,Indiana,25-34,0
2022,10,By Month,Indiana,35-44,0
2022,10,By Month,Indiana,45-54,0
2022,10,By Month,Indiana,55-64,21
2022,10,By Month,Indiana,65-74,44
2022,10,By Month,Indiana,75-84,67
2022,10,By Month,Indiana,85+,74
2022,10,By Month,Indiana,Not stated,0
2022,11,By Month,Indiana,0-24,0
2022,11,By Month,Indiana,25-34,0
2022,11,By Month,Indiana,35-44,0
2022,11,By Month,Indiana,45-54,0
2022,11,By Month,Indiana,55-64,20
2022,11,By Month,Indiana,65-74,46
2022,11,By Month,Indiana,75-84,68
2022,11,By Month,Indiana,85+,79
2022,11,By Month,Indiana,Not stated,0
2022,12,By Month,Indiana,0-24,0
2022,12,By Month,Indiana,25-34,0
2022,12,By Month,Indiana,35-44,0
2022,12,By Month,Indiana,45-54,13
2022,12,By Month,Indiana,55-64,39
2022,12,By Month,Indiana,65-74,82
2022,12,By Month,Indiana,75-84,105
2022,12,By Month,Indiana,85+,147
2022,12,By Month,Indiana,Not stated,0
2023,1,By Month,Indiana,0-24,0
2023,1,By Month,Indiana,25-34,0
2023,1,By Month,Indiana,35-44,0
2023,1,By Month,Indiana,45-54,0
2023,1,By Month,Indiana,55-64,27
2023,1,By Month,Indiana,65-74,56
